,CaseNum,osmid_node,distance,street_count,highway_node,name_u,highway_u,name_v,highway_v,Mode,IncidentAddress,CrossStreets,GeocodeAddress
687,24-00705,90648401.0,14.269028050710638,3.0,,Marconi Circle,tertiary,Marconi Circle,tertiary,Driver,"Roseville Road at Marconi Circle, Sacramento, Sacramento, CA, 95815","['roseville road', 'marconi circle']","roseville road & marconi circle, Sacramento, CA 95815"
688,24-00705,90648401.0,14.269028050710638,3.0,,Roseville Road,tertiary,Roseville Road,tertiary,Driver,"Roseville Road at Marconi Circle, Sacramento, Sacramento, CA, 95815","['roseville road', 'marconi circle']","roseville road & marconi circle, Sacramento, CA 95815"
689,24-00705,90648401.0,14.269028050710638,3.0,,"['Roseville Road', 'Auburn Boulevard']",tertiary,"['Roseville Road', 'Auburn Boulevard']",tertiary,Driver,"Roseville Road at Marconi Circle, Sacramento, Sacramento, CA, 95815","['roseville road', 'marconi circle']","roseville road & marconi circle, Sacramento, CA 95815"
690,24-00969,90401538.0,2.3065378517331285,4.0,traffic_signals,8th Street,residential,,,Motorcyclist,"Intersection of 8th and N Street, Sacramento, Sacramento, CA, 95814","['8th', 'n street']","8th & n street, Sacramento, CA 95814"
691,24-00969,90401538.0,2.3065378517331285,4.0,traffic_signals,N Street,secondary,,,Motorcyclist,"Intersection of 8th and N Street, Sacramento, Sacramento, CA, 95814","['8th', 'n street']","8th & n street, Sacramento, CA 95814"
692,24-01003,90302056.0,5.818530101104747,3.0,,Airport Road,residential,Airport Road,residential,Pedestrian,"San Juan Road and Airport Road, Sacramento, Sacramento, CA, 95834","['san juan road', 'airport road']","san juan road & airport road, Sacramento, CA 95834"
693,24-01003,90302056.0,5.818530101104747,3.0,,San Juan Road,tertiary,San Juan Road,tertiary,Pedestrian,"San Juan Road and Airport Road, Sacramento, Sacramento, CA, 95834","['san juan road', 'airport road']","san juan road & airport road, Sacramento, CA 95834"
694,24-01003,90302056.0,5.818530101104747,3.0,,San Juan Road,tertiary,San Juan Road,tertiary,Pedestrian,"San Juan Road and Airport Road, Sacramento, Sacramento, CA, 95834","['san juan road', 'airport road']","san juan road & airport road, Sacramento, CA 95834"
695,24-01226,7308918088.0,4.449359046789396,3.0,,Rio Linda Boulevard,tertiary,Rio Linda Boulevard,tertiary,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
696,24-01226,7308918088.0,4.449359046789396,3.0,,"['Ephesus Avenue', 'Phillipi Way']",residential,"['Ephesus Avenue', 'Phillipi Way']",residential,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
697,24-01226,7308918088.0,4.449359046789396,3.0,,Rio Linda Boulevard,tertiary,Rio Linda Boulevard,tertiary,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
698,24-01226,7308918104.0,169.79484824283605,3.0,,Rio Linda Boulevard,tertiary,Rio Linda Boulevard,tertiary,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
699,24-01226,7308918104.0,169.79484824283605,3.0,,"['Ephesus Avenue', 'Phillipi Way']",residential,"['Ephesus Avenue', 'Phillipi Way']",residential,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
700,24-01226,7308918104.0,169.79484824283605,3.0,,"['Rio Altos Avenue', 'Rio Linda Boulevard']",tertiary,"['Rio Altos Avenue', 'Rio Linda Boulevard']",tertiary,Motorcyclist,"Rio Linda Boulevard at Ephesus Avenue, Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'ephesus avenue']","rio linda boulevard & ephesus avenue, Sacramento, CA 95838"
701,24-01381,90503250.0,4.593665469648491,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
702,24-01381,90503250.0,4.593665469648491,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
703,24-01381,90503250.0,4.593665469648491,3.0,,Logan Street,residential,Logan Street,residential,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
704,24-01381,90567509.0,122.95433165047618,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
705,24-01381,90567509.0,122.95433165047618,3.0,,Somis Way,residential,Somis Way,residential,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
706,24-01381,90567509.0,122.95433165047618,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
707,24-01381,90740167.0,181.0349830739664,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
708,24-01381,90740167.0,181.0349830739664,3.0,,75th Street,residential,75th Street,residential,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
709,24-01381,90740167.0,181.0349830739664,3.0,,Elder Creek Road,secondary,Elder Creek Road,secondary,Bicyclist,"Logan Street and Elder Creek Road, Sacramento, Sacramento, CA, 95824","['logan street', 'elder creek road']","logan street & elder creek road, Sacramento, CA 95824"
710,24-01461,90290185.0,178.65310156407014,3.0,,64th Street,residential,64th Street,residential,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
711,24-01461,90290185.0,178.65310156407014,3.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
712,24-01461,90290187.0,44.60422214361363,4.0,,65th Street Expressway,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
713,24-01461,90290187.0,44.60422214361363,4.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
714,24-01461,2493197974.0,180.24239511813465,1.0,,Digger Way,residential,Digger Way,residential,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
715,24-01461,3262602576.0,61.49884948482428,4.0,,65th Street Expressway,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
716,24-01461,3262602576.0,61.49884948482428,4.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
717,24-01461,6665383885.0,41.86300441446164,4.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
718,24-01461,6665383885.0,41.86300441446164,4.0,,65th Street Expressway,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
719,24-01461,8233346735.0,6.793979654637076,4.0,,65th Street Expressway,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
720,24-01461,8233346735.0,6.793979654637076,4.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Road and 65th Street Expressway, Sacramento, Sacramento, CA, 95820","['fruitridge road', '65th street expressway']","fruitridge road & 65th street expressway, Sacramento, CA 95820"
721,24-01717,90290127.0,2.7218324423465434,4.0,,Ethel Way,residential,Ethel Way,residential,Pedestrian,"Fruitridge Rd and Ethel Way, Sacramento, Sacramento, CA, 95820","['fruitridge road', 'ethel way']","fruitridge road & ethel way, Sacramento, CA 95820"
722,24-01717,90290127.0,2.7218324423465434,4.0,,Fruitridge Road,secondary,Fruitridge Road,secondary,Pedestrian,"Fruitridge Rd and Ethel Way, Sacramento, Sacramento, CA, 95820","['fruitridge road', 'ethel way']","fruitridge road & ethel way, Sacramento, CA 95820"
723,24-02703,90460292.0,20.784077351985548,5.0,traffic_signals,Heritage Lane,secondary,Heritage Lane,secondary,Pedestrian,"Arden Way and Heritage Lane, Sacramento, Sacramento, CA, 95815","['arden way', 'heritage lane']","arden way & heritage lane, Sacramento, CA 95815"
724,24-02703,90460292.0,20.784077351985548,5.0,traffic_signals,Heritage Lane,secondary,,,Pedestrian,"Arden Way and Heritage Lane, Sacramento, Sacramento, CA, 95815","['arden way', 'heritage lane']","arden way & heritage lane, Sacramento, CA 95815"
725,24-02703,90460292.0,20.784077351985548,5.0,traffic_signals,Arden Way,primary,,,Pedestrian,"Arden Way and Heritage Lane, Sacramento, Sacramento, CA, 95815","['arden way', 'heritage lane']","arden way & heritage lane, Sacramento, CA 95815"
726,24-02703,975800983.0,75.6524994461293,3.0,traffic_signals,Heritage Lane,secondary,Heritage Lane,secondary,Pedestrian,"Arden Way and Heritage Lane, Sacramento, Sacramento, CA, 95815","['arden way', 'heritage lane']","arden way & heritage lane, Sacramento, CA 95815"
727,24-02703,975800983.0,75.6524994461293,3.0,traffic_signals,Arden Way,primary,,,Pedestrian,"Arden Way and Heritage Lane, Sacramento, Sacramento, CA, 95815","['arden way', 'heritage lane']","arden way & heritage lane, Sacramento, CA 95815"
728,24-02708,90615183.0,160.1569439814601,4.0,,Sherington Way,residential,Sherington Way,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
729,24-02708,90615183.0,160.1569439814601,4.0,,Sherington Way,residential,Sherington Way,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
730,24-02708,90615183.0,160.1569439814601,4.0,,Banfield Drive,residential,Banfield Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
731,24-02708,90615183.0,160.1569439814601,4.0,,Banfield Drive,residential,Banfield Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
732,24-02708,90615187.0,3.454979514813775,4.0,,Banfield Drive,residential,Banfield Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
733,24-02708,90615187.0,3.454979514813775,4.0,,Banfield Drive,residential,Banfield Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
734,24-02708,90615187.0,3.454979514813775,4.0,,Club Center Drive,residential,Club Center Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
735,24-02708,90615187.0,3.454979514813775,4.0,,Club Center Drive,residential,Club Center Drive,residential,Bicyclist,"Intersection of Club Center Drive and Banfield Drive, Sacramento, Sacramento, CA, 95835","['club center drive', 'banfield drive']","club center drive & banfield drive, Sacramento, CA 95835"
736,24-02864,90576208.0,43.29810440397298,4.0,,University Avenue,tertiary,University Avenue,tertiary,Bicyclist,"Fair Oak Blvd and University Ave, Sacramento, Sacramento, CA, 95825","['fair oak boulevard', 'university avenue']","fair oak boulevard & university avenue, Sacramento, CA 95825"
737,24-02864,90576208.0,43.29810440397298,4.0,,Fair Oaks Boulevard,primary,,,Bicyclist,"Fair Oak Blvd and University Ave, Sacramento, Sacramento, CA, 95825","['fair oak boulevard', 'university avenue']","fair oak boulevard & university avenue, Sacramento, CA 95825"
738,24-02864,4902808488.0,22.437905962725964,3.0,,Fair Oaks Boulevard,primary,,,Bicyclist,"Fair Oak Blvd and University Ave, Sacramento, Sacramento, CA, 95825","['fair oak boulevard', 'university avenue']","fair oak boulevard & university avenue, Sacramento, CA 95825"
739,24-02866,90557832.0,22.39271509168817,3.0,,Stockton Boulevard,secondary,Stockton Boulevard,secondary,Motorcyclist,"Southbound Stockton Boulevard at 16th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '16th avenue']","stockton boulevard & 16th avenue, Sacramento, CA 95820"
740,24-03125,4856809949.0,82.4651164160982,3.0,,Watt Avenue,primary,,,Bicyclist,"Intersection of Auburn Boulevard and Watt Avenue, Sacramento, Sacramento, CA, 95821","['auburn boulevard', 'watt avenue']","auburn boulevard & watt avenue, Sacramento, CA 95821"
741,24-03125,5837041621.0,93.46117079991406,3.0,,Auburn Boulevard,secondary,,,Bicyclist,"Intersection of Auburn Boulevard and Watt Avenue, Sacramento, Sacramento, CA, 95821","['auburn boulevard', 'watt avenue']","auburn boulevard & watt avenue, Sacramento, CA 95821"
742,24-03125,5837041621.0,93.46117079991406,3.0,,,primary_link,,,Bicyclist,"Intersection of Auburn Boulevard and Watt Avenue, Sacramento, Sacramento, CA, 95821","['auburn boulevard', 'watt avenue']","auburn boulevard & watt avenue, Sacramento, CA 95821"
743,24-03125,,60.47167158896847,,,,,,,Bicyclist,"Intersection of Auburn Boulevard and Watt Avenue, Sacramento, Sacramento, CA, 95821","['auburn boulevard', 'watt avenue']","auburn boulevard & watt avenue, Sacramento, CA 95821"
744,24-03125,,3.586450411041394,,,,,,,Bicyclist,"Intersection of Auburn Boulevard and Watt Avenue, Sacramento, Sacramento, CA, 95821","['auburn boulevard', 'watt avenue']","auburn boulevard & watt avenue, Sacramento, CA 95821"
745,24-03883,2509423140.0,186.77869708731063,1.0,,,residential,,residential,Driver,"In front of 7405 Sheldon Rd, Elk Grove, Sacramento, CA, 95758",,"7405 sheldon rd, Elk Grove, CA 95758"
746,24-03883,2509423157.0,141.7079910322686,4.0,,Access road,residential,,,Driver,"In front of 7405 Sheldon Rd, Elk Grove, Sacramento, CA, 95758",,"7405 sheldon rd, Elk Grove, CA 95758"
