osmid,y,x,street_count,highway,ref,geometry
365947780,38.6818648,-121.5348559,3,,,POINT (-121.5348559 38.6818648)
365947845,38.6831853,-121.5348131,3,,,POINT (-121.5348131 38.6831853)
365947861,38.6838252,-121.5372013,3,,,POINT (-121.5372013 38.6838252)
365947863,38.6841853,-121.5372852,1,turning_circle,,POINT (-121.5372852 38.6841853)
365947871,38.6838108,-121.5348101,3,,,POINT (-121.5348101 38.6838108)
365947877,38.6838316,-121.5363138,3,,,POINT (-121.5363138 38.6838316)
365947879,38.6843972,-121.5363065,1,turning_circle,,POINT (-121.5363065 38.6843972)
365947890,38.6838198,-121.5353195,3,,,POINT (-121.5353195 38.6838198)
365947915,38.6842163,-121.5353366,1,turning_circle,,POINT (-121.5353366 38.6842163)
365947918,38.6838259,-121.5343488,3,,,POINT (-121.5343488 38.6838259)
365947946,38.6838467,-121.5333711,3,,,POINT (-121.5333711 38.6838467)
365947948,38.6842163,-121.5333711,1,turning_circle,,POINT (-121.5333711 38.6842163)
365947951,38.6843972,-121.5343582,1,turning_circle,,POINT (-121.5343582 38.6843972)
366205110,38.6824958,-121.5297594,3,,,POINT (-121.5297594 38.6824958)
366205111,38.6827303,-121.5288324,1,turning_circle,,POINT (-121.5288324 38.6827303)
366205137,38.681799,-121.5297422,3,,,POINT (-121.5297422 38.681799)
366205210,38.681866,-121.5289783,1,turning_circle,,POINT (-121.5289783 38.681866)
366205211,38.6835746,-121.5297773,3,,,POINT (-121.5297773 38.6835746)
366205215,38.683541,-121.5289698,1,turning_circle,,POINT (-121.5289698 38.683541)
366205676,38.6718234,-121.4957324,3,,,POINT (-121.4957324 38.6718234)
366205691,38.671826,-121.4947661,3,,,POINT (-121.4947661 38.671826)
366205697,38.6708525,-121.4938365,2,,,POINT (-121.4938365 38.6708525)
366205733,38.6710779,-121.4947405,1,turning_circle,,POINT (-121.4947405 38.6710779)
366207419,38.6347849,-121.5141394,4,,,POINT (-121.5141394 38.6347849)
366207443,38.6347851,-121.5137349,3,,,POINT (-121.5137349 38.6347851)
366207446,38.6332603,-121.5124703,3,,,POINT (-121.5124703 38.6332603)
366207450,38.6342319,-121.5124807,3,,,POINT (-121.5124807 38.6342319)
366677805,38.5228939,-121.5217947,3,,,POINT (-121.5217947 38.5228939)
367648794,38.5625222,-121.4127024,3,,,POINT (-121.4127024 38.5625222)
367648814,38.5625935,-121.4130677,3,,,POINT (-121.4130677 38.5625935)
367649064,38.5626585,-121.4127931,3,,,POINT (-121.4127931 38.5626585)
369388961,38.6240512,-121.5192068,3,,,POINT (-121.5192068 38.6240512)
369389494,38.6251123,-121.516856,3,,,POINT (-121.516856 38.6251123)
373341009,38.6008503,-121.5074804,1,,,POINT (-121.5074804 38.6008503)
373368430,38.558328,-121.3792732,3,motorway_junction,,POINT (-121.3792732 38.558328)
374253144,38.639864,-121.409203,3,,,POINT (-121.409203 38.639864)
374264979,38.51967,-121.440148,3,,,POINT (-121.440148 38.51967)
384854013,38.4729425,-121.4913419,1,turning_circle,,POINT (-121.4913419 38.4729425)
384854015,38.4732597,-121.4910019,3,,,POINT (-121.4910019 38.4732597)
384854249,38.4728283,-121.4923697,1,turning_circle,,POINT (-121.4923697 38.4728283)
384854251,38.4724101,-121.4922617,3,,,POINT (-121.4922617 38.4724101)
384854634,38.4736159,-121.4890449,1,turning_circle,,POINT (-121.4890449 38.4736159)
384854635,38.4734143,-121.4891222,3,,,POINT (-121.4891222 38.4734143)
384855374,38.4745566,-121.4936712,3,,,POINT (-121.4936712 38.4745566)
384855382,38.474953,-121.4925211,4,,,POINT (-121.4925211 38.474953)
384855388,38.4757056,-121.4910019,4,,,POINT (-121.4910019 38.4757056)
384855392,38.4760954,-121.4902294,3,,,POINT (-121.4902294 38.4760954)
384855394,38.4763977,-121.4894312,3,,,POINT (-121.4894312 38.4763977)
384855395,38.4766262,-121.4886072,3,,,POINT (-121.4886072 38.4766262)
384855397,38.4768479,-121.4878433,3,,,POINT (-121.4878433 38.4768479)
427494364,38.577457,-121.4961993,4,traffic_signals,,POINT (-121.4961993 38.577457)
427494365,38.5778052,-121.497517,4,traffic_signals,,POINT (-121.497517 38.5778052)
427494367,38.5781618,-121.4988667,4,traffic_signals,,POINT (-121.4988667 38.5781618)
427494368,38.5785119,-121.5001918,4,,,POINT (-121.5001918 38.5785119)
427494369,38.5788624,-121.5015184,4,traffic_signals,,POINT (-121.5015184 38.5788624)
427494370,38.5792149,-121.5028576,4,,,POINT (-121.5028576 38.5792149)
431310928,38.6594334,-121.4554111,1,,,POINT (-121.4554111 38.6594334)
431559316,38.6028006,-121.4448072,1,turning_circle,,POINT (-121.4448072 38.6028006)
434287420,38.477651,-121.453284,1,turning_circle,,POINT (-121.453284 38.477651)
434287422,38.4776309,-121.4544256,3,,,POINT (-121.4544256 38.4776309)
434287474,38.4781237,-121.4535652,1,turning_circle,,POINT (-121.4535652 38.4781237)
434287477,38.4792458,-121.4538713,3,,,POINT (-121.4538713 38.4792458)
434287478,38.4791082,-121.4545522,4,,,POINT (-121.4545522 38.4791082)
434287485,38.4776846,-121.455138,3,,,POINT (-121.455138 38.4776846)
434287489,38.4799019,-121.454829,3,,,POINT (-121.454829 38.4799019)
434287490,38.4802775,-121.454212,1,,,POINT (-121.454212 38.4802775)
434287491,38.4800418,-121.454157,3,,,POINT (-121.454157 38.4800418)
434287494,38.479747,-121.455381,4,,,POINT (-121.455381 38.479747)
434287528,38.4808455,-121.4533409,3,,,POINT (-121.4533409 38.4808455)
434287529,38.4809906,-121.4527932,3,,,POINT (-121.4527932 38.4809906)
434287538,38.4803478,-121.4547752,3,,,POINT (-121.4547752 38.4803478)
434287541,38.4811334,-121.4544084,1,turning_circle,,POINT (-121.4544084 38.4811334)
434287543,38.4810429,-121.4549153,3,,,POINT (-121.4549153 38.4810429)
434289431,38.4605242,-121.438066,1,,,POINT (-121.438066 38.4605242)
434487195,38.4711644,-121.4953627,3,,,POINT (-121.4953627 38.4711644)
434487197,38.4713367,-121.4945132,3,,,POINT (-121.4945132 38.4713367)
434487202,38.4718316,-121.4914971,3,,,POINT (-121.4914971 38.4718316)
434487212,38.4729941,-121.4902783,3,,,POINT (-121.4902783 38.4729941)
434487213,38.4736325,-121.4899693,4,,,POINT (-121.4899693 38.4736325)
434487252,38.4741768,-121.4898234,1,turning_circle,,POINT (-121.4898234 38.4741768)
434487267,38.4742238,-121.487548,1,,,POINT (-121.487548 38.4742238)
434487268,38.4742371,-121.487997,4,,,POINT (-121.487997 38.4742371)
434487313,38.4752646,-121.4887683,1,turning_circle,,POINT (-121.4887683 38.4752646)
434487317,38.4751061,-121.4879537,3,,,POINT (-121.4879537 38.4751061)
434487572,38.4751108,-121.4903212,3,,,POINT (-121.4903212 38.4751108)
434487600,38.4743313,-121.4919949,4,,,POINT (-121.4919949 38.4743313)
434487606,38.4737176,-121.4943214,3,,,POINT (-121.4943214 38.4737176)
434487697,38.4773702,-121.4952988,4,,,POINT (-121.4952988 38.4773702)
434487698,38.4767174,-121.4952976,3,,,POINT (-121.4952976 38.4767174)
434487699,38.4760306,-121.4952869,3,,,POINT (-121.4952869 38.4760306)
434487775,38.4773895,-121.4925674,4,,,POINT (-121.4925674 38.4773895)
434488790,38.4777381,-121.4879265,3,,,POINT (-121.4879265 38.4777381)
434488813,38.4781748,-121.4888363,3,,,POINT (-121.4888363 38.4781748)
434488860,38.4781786,-121.4878735,3,,,POINT (-121.4878735 38.4781786)
434488945,38.4752855,-121.4946213,1,turning_circle,,POINT (-121.4946213 38.4752855)
434488948,38.4752318,-121.4938574,3,,,POINT (-121.4938574 38.4752318)
434489021,38.4758634,-121.4938918,3,,,POINT (-121.4938918 38.4758634)
434489469,38.4753354,-121.4917568,3,,,POINT (-121.4917568 38.4753354)
434489553,38.4752385,-121.4928128,1,turning_circle,,POINT (-121.4928128 38.4752385)
434489910,38.4737333,-121.49154,3,,,POINT (-121.49154 38.4737333)
434490127,38.472255,-121.4932223,3,,,POINT (-121.4932223 38.472255)
434490218,38.4720115,-121.4946859,3,,,POINT (-121.4946859 38.4720115)
434493107,38.4754738,-121.4556853,3,,,POINT (-121.4556853 38.4754738)
434493113,38.4754191,-121.4550761,3,,,POINT (-121.4550761 38.4754191)
434493162,38.4755262,-121.4563385,3,,,POINT (-121.4563385 38.4755262)
434493199,38.4754198,-121.4546326,3,,,POINT (-121.4546326 38.4754198)
435771575,38.5051567,-121.4090479,3,,,POINT (-121.4090479 38.5051567)
445119184,38.6402739,-121.4754981,1,turning_circle,,POINT (-121.4754981 38.6402739)
445121884,38.6273271,-121.5214948,3,,,POINT (-121.5214948 38.6273271)
445121885,38.6260934,-121.5215034,4,,,POINT (-121.5215034 38.6260934)
445122218,38.6277336,-121.5265856,3,,,POINT (-121.5265856 38.6277336)
445122220,38.6266432,-121.5265674,3,,,POINT (-121.5265674 38.6266432)
445122225,38.6260898,-121.5210768,4,,,POINT (-121.5210768 38.6260898)
445122226,38.6260799,-121.520173,4,,,POINT (-121.520173 38.6260799)
445122228,38.6260799,-121.5197934,1,,,POINT (-121.5197934 38.6260799)
445123884,38.6322822,-121.5272369,3,,,POINT (-121.5272369 38.6322822)
445123886,38.6322822,-121.5282325,4,,,POINT (-121.5282325 38.6322822)
445123888,38.6322688,-121.5291166,3,,,POINT (-121.5291166 38.6322688)
445123939,38.6329728,-121.5272369,3,,,POINT (-121.5272369 38.6329728)
445124006,38.6326563,-121.5301839,1,turning_circle,,POINT (-121.5301839 38.6326563)
445124643,38.633013,-121.5291938,1,,,POINT (-121.5291938 38.633013)
445124844,38.6332007,-121.527297,1,,,POINT (-121.527297 38.6332007)
445125025,38.6329191,-121.5282153,1,turning_circle,,POINT (-121.5282153 38.6329191)
445681061,38.5912201,-121.4840026,1,turning_circle,,POINT (-121.4840026 38.5912201)
445700717,38.588812,-121.4794262,1,turning_circle,,POINT (-121.4794262 38.588812)
445706416,38.5889305,-121.4778107,1,turning_circle,,POINT (-121.4778107 38.5889305)
553333790,38.6000788,-121.4398121,3,motorway_junction,48,POINT (-121.4398121 38.6000788)
560654985,38.6413862,-121.4727486,3,motorway_junction,89,POINT (-121.4727486 38.6413862)
611877437,38.642468,-121.4292308,3,,,POINT (-121.4292308 38.642468)
617562522,38.6383009,-121.5056971,4,traffic_signals,,POINT (-121.5056971 38.6383009)
618964317,38.5668695,-121.5086051,4,,,POINT (-121.5086051 38.5668695)
619121569,38.5655298,-121.4996418,3,,,POINT (-121.4996418 38.5655298)
619135593,38.5603842,-121.4583213,3,,,POINT (-121.4583213 38.5603842)
619135619,38.5505952,-121.4226993,3,,,POINT (-121.4226993 38.5505952)
619142673,38.6038191,-121.4350461,3,,,POINT (-121.4350461 38.6038191)
619142688,38.6305883,-121.4014419,3,,,POINT (-121.4014419 38.6305883)
634790492,38.6112032,-121.4262116,3,,,POINT (-121.4262116 38.6112032)
663366764,38.5882279,-121.4947174,2,,,POINT (-121.4947174 38.5882279)
663366769,38.5872822,-121.4950759,2,,,POINT (-121.4950759 38.5872822)
728372997,38.5842231,-121.4991895,3,,,POINT (-121.4991895 38.5842231)
746004820,38.5718482,-121.4715923,3,,,POINT (-121.4715923 38.5718482)
746908741,38.6274446,-121.5079629,3,,,POINT (-121.5079629 38.6274446)
746909370,38.6273974,-121.5086403,3,,,POINT (-121.5086403 38.6273974)
746909374,38.6273161,-121.5085691,3,,,POINT (-121.5085691 38.6273161)
746909379,38.6272995,-121.5084347,3,,,POINT (-121.5084347 38.6272995)
746909392,38.6273506,-121.5083423,3,,,POINT (-121.5083423 38.6273506)
746909402,38.6275063,-121.5083502,3,,,POINT (-121.5083502 38.6275063)
746909407,38.6275519,-121.508451,3,,,POINT (-121.508451 38.6275519)
746909415,38.6275035,-121.5086093,3,,,POINT (-121.5086093 38.6275035)
746909544,38.6274302,-121.5091381,3,,,POINT (-121.5091381 38.6274302)
746909662,38.6269937,-121.5085555,3,,,POINT (-121.5085555 38.6269937)
850411632,38.642294,-121.5142246,4,stop,,POINT (-121.5142246 38.642294)
975800627,38.6042706,-121.4363482,4,traffic_signals,,POINT (-121.4363482 38.6042706)
975800647,38.6010186,-121.4302103,3,,,POINT (-121.4302103 38.6010186)
975800690,38.6014262,-121.4305679,4,traffic_signals,,POINT (-121.4305679 38.6014262)
975800714,38.6009858,-121.4309136,3,,,POINT (-121.4309136 38.6009858)
975800787,38.6017979,-121.431355,3,,,POINT (-121.431355 38.6017979)
975800827,38.6042003,-121.4362124,3,,,POINT (-121.4362124 38.6042003)
975800929,38.5964896,-121.4205687,3,,,POINT (-121.4205687 38.5964896)
975800941,38.5969151,-121.421191,3,,,POINT (-121.421191 38.5969151)
975800964,38.597173,-121.4217033,3,traffic_signals,,POINT (-121.4217033 38.597173)
975800979,38.5975192,-121.422664,3,,,POINT (-121.422664 38.5975192)
975800980,38.5985858,-121.4248576,3,traffic_signals,,POINT (-121.4248576 38.5985858)
975800983,38.6004179,-121.4285403,3,traffic_signals,,POINT (-121.4285403 38.6004179)
975801004,38.6030751,-121.4340132,3,,,POINT (-121.4340132 38.6030751)
975801011,38.6039952,-121.4358365,3,,,POINT (-121.4358365 38.6039952)
975818093,38.5973915,-121.4228721,3,,,POINT (-121.4228721 38.5973915)
975974108,38.5971594,-121.4441817,3,,,POINT (-121.4441817 38.5971594)
975974110,38.5975626,-121.4455268,4,traffic_signals,,POINT (-121.4455268 38.5975626)
975974112,38.5979358,-121.4467797,4,traffic_signals,,POINT (-121.4467797 38.5979358)
975974201,38.5955022,-121.4230203,3,,,POINT (-121.4230203 38.5955022)
975974270,38.5944226,-121.4200717,3,,,POINT (-121.4200717 38.5944226)
975974692,38.5972623,-121.420616,3,,,POINT (-121.420616 38.5972623)
975974876,38.597497,-121.41997,4,traffic_signals,,POINT (-121.41997 38.597497)
975974952,38.596695,-121.4199733,3,,,POINT (-121.4199733 38.596695)
975975302,38.5970139,-121.4213052,4,traffic_signals,,POINT (-121.4213052 38.5970139)
975975476,38.5960892,-121.4408409,3,,,POINT (-121.4408409 38.5960892)
975975509,38.5952612,-121.4332685,3,,,POINT (-121.4332685 38.5952612)
980034709,38.575332,-121.4154448,3,,,POINT (-121.4154448 38.575332)
980034730,38.5741566,-121.4154173,5,traffic_signals,,POINT (-121.4154173 38.5741566)
980034825,38.5720314,-121.4133747,4,,,POINT (-121.4133747 38.5720314)
980034867,38.5695367,-121.4091741,4,,,POINT (-121.4091741 38.5695367)
980034896,38.5653673,-121.409139,4,,,POINT (-121.409139 38.5653673)
980034993,38.5767489,-121.4154719,4,,,POINT (-121.4154719 38.5767489)
980035828,38.5745876,-121.4154421,3,,,POINT (-121.4154421 38.5745876)
980035883,38.5722434,-121.4138391,3,,,POINT (-121.4138391 38.5722434)
980040744,38.5522769,-121.409393,4,traffic_signals,,POINT (-121.409393 38.5522769)
980040747,38.553332,-121.4093938,3,,,POINT (-121.4093938 38.553332)
980040788,38.5554687,-121.409463,4,traffic_signals,,POINT (-121.409463 38.5554687)
980040789,38.5552408,-121.4094489,3,,,POINT (-121.4094489 38.5552408)
982960198,38.5553722,-121.409457,4,traffic_signals,,POINT (-121.409457 38.5553722)
982960344,38.5541714,-121.4138063,3,,,POINT (-121.4138063 38.5541714)
982960395,38.5553723,-121.409258,3,traffic_signals,,POINT (-121.409258 38.5553723)
982960430,38.5541079,-121.4128828,4,,,POINT (-121.4128828 38.5541079)
982960591,38.5539103,-121.4129774,3,,,POINT (-121.4129774 38.5539103)
982970961,38.5552569,-121.4105405,3,,,POINT (-121.4105405 38.5552569)
982975700,38.5518756,-121.4093954,3,,,POINT (-121.4093954 38.5518756)
982991696,38.5767524,-121.4160704,3,,,POINT (-121.4160704 38.5767524)
982991746,38.5766462,-121.4154718,4,,,POINT (-121.4154718 38.5766462)
1038877891,38.6605613,-121.5297367,4,stop,,POINT (-121.5297367 38.6605613)
1038877906,38.6613703,-121.5289949,3,,,POINT (-121.5289949 38.6613703)
1038879204,38.6431067,-121.5228083,3,,,POINT (-121.5228083 38.6431067)
1038881915,38.6557784,-121.5320097,3,,,POINT (-121.5320097 38.6557784)
1171955952,38.6247693,-121.4197856,4,,,POINT (-121.4197856 38.6247693)
1171955958,38.6245568,-121.4201875,3,,,POINT (-121.4201875 38.6245568)
1171955988,38.6251509,-121.4195426,3,,,POINT (-121.4195426 38.6251509)
1274748727,38.5447618,-121.4088349,4,,,POINT (-121.4088349 38.5447618)
1303941031,38.6100718,-121.5273124,1,turning_circle,,POINT (-121.5273124 38.6100718)
1303941036,38.6101298,-121.5299323,3,,,POINT (-121.5299323 38.6101298)
1323147958,38.4755886,-121.4240599,3,,,POINT (-121.4240599 38.4755886)
1352823393,38.5745542,-121.4861577,3,,,POINT (-121.4861577 38.5745542)
1352823478,38.5749419,-121.486588,4,traffic_signals,,POINT (-121.486588 38.5749419)
1352823564,38.5749818,-121.4880586,3,,,POINT (-121.4880586 38.5749818)
1352823568,38.5747224,-121.4860748,3,,,POINT (-121.4860748 38.5747224)
1352823637,38.5753027,-121.487918,3,traffic_signals,,POINT (-121.487918 38.5753027)
1363850135,38.5000807,-121.5173339,3,,,POINT (-121.5173339 38.5000807)
1376886014,38.5640597,-121.4713989,3,motorway_junction,6B,POINT (-121.4713989 38.5640597)
1378905441,38.5615511,-121.4847862,3,,,POINT (-121.4847862 38.5615511)
1378905442,38.561731,-121.4854511,3,motorway_junction,5,POINT (-121.4854511 38.561731)
1432274193,38.6557958,-121.5311942,4,traffic_signals,,POINT (-121.5311942 38.6557958)
1433924916,38.4825976,-121.4683958,4,,,POINT (-121.4683958 38.4825976)
1449175174,38.5123502,-121.4772682,3,,,POINT (-121.4772682 38.5123502)
1449175182,38.5123652,-121.4770047,3,,,POINT (-121.4770047 38.5123652)
1449175310,38.6397863,-121.3988151,3,,,POINT (-121.3988151 38.6397863)
1449175333,38.6371498,-121.4038128,1,,,POINT (-121.4038128 38.6371498)
1449175427,38.4842811,-121.4683836,4,,,POINT (-121.4683836 38.4842811)
1461312361,38.6113455,-121.5305021,3,,,POINT (-121.5305021 38.6113455)
1461312365,38.6113439,-121.5295844,3,,,POINT (-121.5295844 38.6113439)
1461312367,38.6112838,-121.5301433,3,,,POINT (-121.5301433 38.6112838)
1461312373,38.6114386,-121.529972,3,,,POINT (-121.529972 38.6114386)
1461312376,38.6112875,-121.5299079,3,,,POINT (-121.5299079 38.6112875)
1461312378,38.6114077,-121.5301337,3,,,POINT (-121.5301337 38.6114077)
1461312380,38.6114333,-121.5300955,3,,,POINT (-121.5300955 38.6114333)
1461312382,38.6112388,-121.5300702,3,,,POINT (-121.5300702 38.6112388)
1461312383,38.6113967,-121.5299103,3,,,POINT (-121.5299103 38.6113967)
1461312394,38.6110492,-121.5300264,3,,,POINT (-121.5300264 38.6110492)
1461312398,38.6116779,-121.5300241,3,,,POINT (-121.5300241 38.6116779)
1461312400,38.6112419,-121.5299732,3,,,POINT (-121.5299732 38.6112419)
1574775103,38.6059698,-121.4486729,3,,,POINT (-121.4486729 38.6059698)
1574775231,38.6064232,-121.4579529,3,,,POINT (-121.4579529 38.6064232)
1591738169,38.4488648,-121.4437878,3,,,POINT (-121.4437878 38.4488648)
1591738185,38.4510862,-121.4438571,3,,,POINT (-121.4438571 38.4510862)
1593634468,38.5616891,-121.5144188,3,motorway_junction,,POINT (-121.5144188 38.5616891)
1616786581,38.5769343,-121.4949497,3,,,POINT (-121.4949497 38.5769343)
1624366382,38.4736733,-121.4255383,4,,,POINT (-121.4255383 38.4736733)
1624366553,38.4739453,-121.4256795,3,,,POINT (-121.4256795 38.4739453)
1624366762,38.4741814,-121.4262235,3,,,POINT (-121.4262235 38.4741814)
1624366774,38.4741971,-121.4256265,4,,,POINT (-121.4256265 38.4741971)
1624366782,38.4742203,-121.4247769,3,,,POINT (-121.4247769 38.4742203)
1624366876,38.4742706,-121.4222577,3,,,POINT (-121.4222577 38.4742706)
1624366930,38.4743223,-121.4246019,3,,,POINT (-121.4246019 38.4743223)
1624367028,38.4744118,-121.4196641,3,,,POINT (-121.4196641 38.4744118)
1777643332,38.4790255,-121.5172416,1,turning_circle,,POINT (-121.5172416 38.4790255)
1777643339,38.4756276,-121.5140407,1,turning_circle,,POINT (-121.5140407 38.4756276)
1777643342,38.4757578,-121.5150277,1,turning_circle,,POINT (-121.5150277 38.4757578)
1785610142,38.5278278,-121.4962754,4,,,POINT (-121.4962754 38.5278278)
1785610145,38.5365806,-121.4934262,3,,,POINT (-121.4934262 38.5365806)
1785610154,38.5315289,-121.4950126,4,traffic_signals,,POINT (-121.4950126 38.5315289)
1785610170,38.5246302,-121.4973396,4,traffic_signals,,POINT (-121.4973396 38.5246302)
1785610172,38.5383298,-121.4920506,3,,,POINT (-121.4920506 38.5383298)
1785610175,38.5204557,-121.4987042,4,traffic_signals,,POINT (-121.4987042 38.5204557)
